"Year","Name","No.","Sex","Rank"
1961,"Noel",57,"Boy",98
1961,"Gerard",56,"Boy",100
1962,"David",1481,"Boy",1
1962,"Michael",1276,"Boy",2
1962,"Peter",1124,"Boy",3
1962,"John",1031,"Boy",4
1962,"Mark",946,"Boy",5
1962,"Stephen",870,"Boy",6
1962,"Paul",809,"Boy",7
1962,"Andrew",646,"Boy",8
1962,"Robert",643,"Boy",9
1962,"Christopher",561,"Boy",10
1962,"Kevin",534,"Boy",11
1962,"Richard",505,"Boy",12
1962,"Anthony",483,"Boy",13
1962,"Grant",471,"Boy",14
1962,"Wayne",456,"Boy",15
1962,"Craig",454,"Boy",16
1962,"Gregory",406,"Boy",17
1962,"Ian",394,"Boy",18
1962,"William",385,"Boy",19
1962,"Bruce",365,"Boy",20
1962,"Steven",361,"Boy",21
1962,"James",321,"Boy",22
1962,"Gary",318,"Boy",23
1962,"Graeme",309,"Boy",24
1962,"Brian",305,"Boy",25
1962,"Murray",302,"Boy",26
1962,"Philip",297,"Boy",27
1962,"Ross",274,"Boy",28
1962,"Alan",273,"Boy",29
1962,"Dean",268,"Boy",30
1962,"Shane",258,"Boy",31
1962,"Brent",258,"Boy",31
1962,"Colin",227,"Boy",33
1962,"Neil",223,"Boy",34
1962,"Barry",221,"Boy",35
1962,"Geoffrey",220,"Boy",36
1962,"Graham",215,"Boy",37
1962,"Stuart",212,"Boy",38
1962,"Timothy",203,"Boy",39
1962,"Martin",203,"Boy",39
1962,"Simon",201,"Boy",41
1962,"Nigel",190,"Boy",42
1962,"Phillip",188,"Boy",43
1962,"Brett",188,"Boy",43
1962,"Tony",183,"Boy",45
1962,"Allan",183,"Boy",45
1962,"Trevor",178,"Boy",47
1962,"Warren",178,"Boy",47
1962,"Kenneth",171,"Boy",49
1962,"Russell",167,"Boy",50
1962,"Keith",164,"Boy",51
1962,"Thomas",161,"Boy",52
1962,"Raymond",161,"Boy",52
1962,"Patrick",150,"Boy",54
1962,"Kerry",149,"Boy",55
1962,"Glenn",147,"Boy",56
1962,"Donald",147,"Boy",56
1962,"Malcolm",143,"Boy",58
1962,"Jeffrey",143,"Boy",58
1962,"Roger",130,"Boy",60
1962,"Douglas",127,"Boy",61
1962,"Gavin",125,"Boy",62
1962,"Matthew",123,"Boy",63
1962,"Nicholas",122,"Boy",64
1962,"George",122,"Boy",64
1962,"Ronald",116,"Boy",66
1962,"Gordon",116,"Boy",66
1962,"Joseph",115,"Boy",68
1962,"Charles",111,"Boy",69
1962,"Scott",108,"Boy",70
1962,"Garry",106,"Boy",71
1962,"Edward",106,"Boy",71
1962,"Bryan",106,"Boy",71
1962,"Daniel",104,"Boy",74
1962,"Lance",103,"Boy",75
1962,"Terry",97,"Boy",76
1962,"Adrian",96,"Boy",77
1962,"Neville",94,"Boy",78
1962,"Darryl",92,"Boy",79
1962,"Robin",89,"Boy",80
1962,"Terence",87,"Boy",81
1962,"Jonathan",84,"Boy",82
1962,"Derek",83,"Boy",83
1962,"Dennis",81,"Boy",84
1962,"Antony",80,"Boy",85
1962,"Noel",76,"Boy",86
1962,"Gerard",74,"Boy",87
1962,"Lindsay",73,"Boy",88
1962,"Alistair",72,"Boy",89
1962,"Rodney",71,"Boy",90
1962,"Eric",70,"Boy",91
1962,"Carl",68,"Boy",92
1962,"Kelvin",67,"Boy",93
1962,"Leslie",66,"Boy",94
1962,"Ricky",63,"Boy",95
1962,"Karl",60,"Boy",96
1962,"Alexander",60,"Boy",96
1962,"Stewart",59,"Boy",98
1962,"Kim",59,"Boy",98
1962,"Henry",57,"Boy",100
1963,"David",1514,"Boy",1
1963,"Michael",1256,"Boy",2
1963,"John",1072,"Boy",3
1963,"Peter",1025,"Boy",4
1963,"Mark",902,"Boy",5
1963,"Paul",891,"Boy",6
1963,"Stephen",820,"Boy",7
1963,"Andrew",756,"Boy",8
1963,"Robert",723,"Boy",9
1963,"Richard",580,"Boy",10
1963,"Christopher",571,"Boy",11
1963,"Craig",487,"Boy",12
1963,"Kevin",465,"Boy",13
1963,"Anthony",464,"Boy",14
1963,"Wayne",417,"Boy",15
1963,"Gregory",409,"Boy",16
1963,"Grant",405,"Boy",17
1963,"Ian",389,"Boy",18
1963,"James",380,"Boy",19
1963,"Philip",347,"Boy",20
1963,"William",346,"Boy",21
1963,"Steven",341,"Boy",22
1963,"Bruce",322,"Boy",23
1963,"Brian",305,"Boy",24
1963,"Murray",298,"Boy",25
1963,"Gary",297,"Boy",26
1963,"Shane",286,"Boy",27
1963,"Brent",284,"Boy",28
1963,"Dean",262,"Boy",29
1963,"Alan",256,"Boy",30
1963,"Graeme",255,"Boy",31
1963,"Ross",246,"Boy",32
1963,"Tony",231,"Boy",33
1963,"Martin",227,"Boy",34
1963,"Timothy",223,"Boy",35
1963,"Warren",218,"Boy",36
1963,"Neil",212,"Boy",37
1963,"Colin",210,"Boy",38
1963,"Glenn",209,"Boy",39
1963,"Graham",209,"Boy",39
1963,"Brett",209,"Boy",39
1963,"Simon",206,"Boy",42
1963,"Phillip",201,"Boy",43
1963,"Geoffrey",200,"Boy",44
1963,"Barry",191,"Boy",45
1963,"Nigel",188,"Boy",46
1963,"Trevor",180,"Boy",47
1963,"Stuart",177,"Boy",48
1963,"Raymond",176,"Boy",49
1963,"Thomas",175,"Boy",50
1963,"Allan",174,"Boy",51
1963,"Russell",166,"Boy",52
1963,"Roger",157,"Boy",53
1963,"Kenneth",155,"Boy",54
1963,"Donald",151,"Boy",55
1963,"Jeffrey",147,"Boy",56
1963,"Keith",134,"Boy",57
1963,"Darryl",132,"Boy",58
1963,"Edward",132,"Boy",58
1963,"Lance",130,"Boy",60
1963,"Patrick",128,"Boy",61
1963,"Gavin",128,"Boy",61
1963,"Joseph",125,"Boy",63
1963,"Douglas",124,"Boy",64
1963,"Nicholas",121,"Boy",65
1963,"Matthew",117,"Boy",66
1963,"Malcolm",113,"Boy",67
1963,"Ronald",110,"Boy",68
1963,"Scott",107,"Boy",69
1963,"Terence",105,"Boy",70
1963,"Garry",104,"Boy",71
1963,"Kerry",100,"Boy",72
1963,"George",99,"Boy",73
1963,"Jonathan",93,"Boy",74
1963,"Neville",92,"Boy",75
1963,"Gordon",92,"Boy",75
1963,"Daniel",92,"Boy",75
1963,"Bryan",91,"Boy",78
1963,"Derek",87,"Boy",79
1963,"Charles",87,"Boy",79
1963,"Antony",86,"Boy",81
1963,"Kelvin",79,"Boy",82
1963,"Carl",76,"Boy",83
1963,"Dennis",75,"Boy",84
1963,"Rodney",74,"Boy",85
1963,"Terry",71,"Boy",86
1963,"Robin",71,"Boy",86
1963,"Eric",71,"Boy",86
1963,"Adrian",71,"Boy",86
1963,"Alexander",71,"Boy",86
1963,"Lindsay",68,"Boy",91
1963,"Glen",68,"Boy",91
1963,"Leslie",67,"Boy",93
1963,"Noel",66,"Boy",94
1963,"Sean",64,"Boy",95
1963,"Karl",63,"Boy",96
1963,"Ricky",62,"Boy",97
1963,"Bernard",61,"Boy",98
1963,"Henry",59,"Boy",99
1963,"Stewart",56,"Boy",100
1964,"David",1358,"Boy",1
1964,"Michael",1174,"Boy",2
1964,"John",1047,"Boy",3
1964,"Peter",986,"Boy",4
1964,"Paul",900,"Boy",5
1964,"Mark",880,"Boy",6
1964,"Andrew",833,"Boy",7
1964,"Stephen",757,"Boy",8
1964,"Robert",678,"Boy",9
1964,"Richard",571,"Boy",10
1964,"Christopher",550,"Boy",11
1964,"Craig",519,"Boy",12
1964,"Grant",448,"Boy",13
1964,"Anthony",432,"Boy",14
1964,"Wayne",402,"Boy",15
1964,"Kevin",394,"Boy",16
1964,"Gregory",394,"Boy",16
1964,"Ian",365,"Boy",18
1964,"James",359,"Boy",19
1964,"Shane",355,"Boy",20
1964,"Steven",348,"Boy",21
1964,"Philip",316,"Boy",22
1964,"William",312,"Boy",23
1964,"Bruce",282,"Boy",24
1964,"Dean",276,"Boy",25
1964,"Brent",261,"Boy",26
1964,"Murray",258,"Boy",27
1964,"Brian",256,"Boy",28
1964,"Alan",246,"Boy",29
1964,"Graeme",239,"Boy",30
1964,"Gary",237,"Boy",31
1964,"Simon",231,"Boy",32
1964,"Brett",222,"Boy",33
1964,"Stuart",209,"Boy",34
1964,"Tony",206,"Boy",35
1964,"Ross",205,"Boy",36
1964,"Phillip",204,"Boy",37
1964,"Martin",201,"Boy",38
1964,"Graham",196,"Boy",39
1964,"Timothy",195,"Boy",40
1964,"Colin",193,"Boy",41
1964,"Glenn",185,"Boy",42
1964,"Barry",181,"Boy",43
1964,"Nigel",172,"Boy",44
1964,"Neil",167,"Boy",45
1964,"Warren",165,"Boy",46
1964,"Kenneth",163,"Boy",47
1964,"Geoffrey",158,"Boy",48
1964,"Jeffrey",157,"Boy",49
1964,"Allan",156,"Boy",50
1964,"Malcolm",155,"Boy",51
1964,"Patrick",155,"Boy",51
1964,"Thomas",153,"Boy",53
1964,"Trevor",144,"Boy",54
1964,"Raymond",142,"Boy",55
1964,"Antony",136,"Boy",56
1964,"Douglas",135,"Boy",57
1964,"Matthew",132,"Boy",58
1964,"Joseph",132,"Boy",58
1964,"Gavin",132,"Boy",58
1964,"Darryl",132,"Boy",58
1964,"Roger",130,"Boy",62
1964,"Russell",130,"Boy",62
1964,"Scott",129,"Boy",64
1964,"Garry",117,"Boy",65
1964,"Edward",117,"Boy",65
1964,"Donald",116,"Boy",67
1964,"Kerry",113,"Boy",68
1964,"Nicholas",107,"Boy",69
1964,"Keith",103,"Boy",70
1964,"Lance",99,"Boy",71
1964,"Jonathan",99,"Boy",71
1964,"Daniel",99,"Boy",71
1964,"Glen",98,"Boy",74
1964,"Terence",94,"Boy",75
1964,"George",93,"Boy",76
1964,"Sean",87,"Boy",77
1964,"Charles",86,"Boy",78
1964,"Ronald",84,"Boy",79
1964,"Shayne",81,"Boy",80
1964,"Kelvin",80,"Boy",81
1964,"Derek",80,"Boy",81
1964,"Rodney",78,"Boy",83
1964,"Neville",74,"Boy",84
1964,"Darren",74,"Boy",84
1964,"Bryan",74,"Boy",84
1964,"Robin",73,"Boy",87
1964,"Gordon",73,"Boy",87
1964,"Leslie",71,"Boy",89
1964,"Adrian",71,"Boy",89
1964,"Terry",69,"Boy",91
1964,"Daryl",67,"Boy",92
1964,"Francis",64,"Boy",93
1964,"Karl",61,"Boy",94
1964,"Hamish",61,"Boy",94
1964,"Brendon",61,"Boy",94
1964,"Carl",60,"Boy",97
1964,"Stewart",58,"Boy",98
1964,"Alexander",58,"Boy",98
1964,"Alistair",58,"Boy",98
1965,"David",1321,"Boy",1
1965,"Michael",1075,"Boy",2
1965,"Paul",906,"Boy",3
1965,"Peter",880,"Boy",4
1965,"John",858,"Boy",5
1965,"Andrew",838,"Boy",6
1965,"Mark",802,"Boy",7
1965,"Stephen",715,"Boy",8
1965,"Richard",593,"Boy",9
1965,"Robert",592,"Boy",10
1965,"Christopher",488,"Boy",11
1965,"Craig",443,"Boy",12
1965,"Darren",390,"Boy",13
1965,"James",385,"Boy",14
1965,"Anthony",368,"Boy",15
1965,"Grant",366,"Boy",16
1965,"Wayne",361,"Boy",17
1965,"Shane",357,"Boy",18
1965,"Steven",344,"Boy",19
1965,"Gregory",329,"Boy",20
1965,"Kevin",322,"Boy",21
1965,"Dean",319,"Boy",22
1965,"William",318,"Boy",23
1965,"Ian",304,"Boy",24
1965,"Bruce",295,"Boy",25
1965,"Philip",288,"Boy",26
1965,"Brett",257,"Boy",27
1965,"Brian",250,"Boy",28
1965,"Gary",239,"Boy",29
1965,"Brent",238,"Boy",30
1965,"Timothy",231,"Boy",31
1965,"Tony",220,"Boy",32
1965,"Simon",213,"Boy",33
1965,"Stuart",208,"Boy",34
1965,"Murray",208,"Boy",34
1965,"Martin",205,"Boy",36
1965,"Ross",201,"Boy",37
1965,"Alan",190,"Boy",38
1965,"Colin",189,"Boy",39
1965,"Graeme",182,"Boy",40
1965,"Phillip",172,"Boy",41
1965,"Nigel",170,"Boy",42
1965,"Warren",167,"Boy",43
1965,"Glenn",164,"Boy",44
1965,"Trevor",163,"Boy",45
1965,"Barry",160,"Boy",46
1965,"Graham",158,"Boy",47
1965,"Neil",151,"Boy",48
1965,"Raymond",148,"Boy",49
1965,"Roger",146,"Boy",50
1965,"Jeffrey",142,"Boy",51
1965,"Allan",141,"Boy",52
1965,"Thomas",140,"Boy",53
1965,"Geoffrey",140,"Boy",53
1965,"Kenneth",136,"Boy",55
1965,"Russell",132,"Boy",56
1965,"Malcolm",131,"Boy",57
1965,"Darrin",130,"Boy",58
1965,"Darryl",129,"Boy",59
1965,"Patrick",123,"Boy",60
1965,"Matthew",122,"Boy",61
1965,"Gavin",118,"Boy",62
1965,"Antony",116,"Boy",63
1965,"Donald",113,"Boy",64
1965,"Nicholas",111,"Boy",65
1965,"Kerry",111,"Boy",65
1965,"George",109,"Boy",67
1965,"Darryn",109,"Boy",67
1965,"Joseph",106,"Boy",69
1965,"Daniel",105,"Boy",70
1965,"Scott",102,"Boy",71
1965,"Douglas",100,"Boy",72
1965,"Lance",97,"Boy",73
1965,"Sean",92,"Boy",74
1965,"Rodney",92,"Boy",74
1965,"Shayne",89,"Boy",76
1965,"Adrian",88,"Boy",77
1965,"Edward",87,"Boy",78
1965,"Garry",84,"Boy",79
1965,"Ronald",83,"Boy",80
1965,"Keith",83,"Boy",80
1965,"Glen",82,"Boy",82
1965,"Kelvin",82,"Boy",82
1965,"Carl",82,"Boy",82
1965,"Gordon",80,"Boy",85
1965,"Jonathan",78,"Boy",86
1965,"Charles",75,"Boy",87
1965,"Bryan",71,"Boy",88
1965,"Daryl",68,"Boy",89
1965,"Adam",68,"Boy",89
1965,"Robin",67,"Boy",91
1965,"Karl",66,"Boy",92
1965,"Derek",65,"Boy",93
1965,"Bernard",65,"Boy",93
1965,"Neville",61,"Boy",95
1965,"Gerard",60,"Boy",96
1965,"Eric",60,"Boy",96
1965,"Dennis",60,"Boy",96
1965,"Brendon",59,"Boy",99
1965,"Alexander",59,"Boy",99
1966,"David",1139,"Boy",1
1966,"Michael",1117,"Boy",2
1966,"Paul",947,"Boy",3
1966,"Andrew",866,"Boy",4
1966,"John",804,"Boy",5
1966,"Peter",782,"Boy",6
1966,"Mark",728,"Boy",7
1966,"Stephen",695,"Boy",8
1966,"Richard",619,"Boy",9
1966,"Robert",598,"Boy",10
1966,"Christopher",566,"Boy",11
1966,"Craig",501,"Boy",12
1966,"Shane",461,"Boy",13
1966,"Wayne",388,"Boy",14
1966,"Dean",370,"Boy",15
1966,"Grant",364,"Boy",16
1966,"Anthony",361,"Boy",17
1966,"James",358,"Boy",18
1966,"Darren",353,"Boy",19
1966,"Gregory",343,"Boy",20
1966,"Steven",324,"Boy",21
1966,"Kevin",306,"Boy",22
1966,"Ian",303,"Boy",23
1966,"William",271,"Boy",24
1966,"Philip",264,"Boy",25
1966,"Gary",255,"Boy",26
1966,"Simon",240,"Boy",27
1966,"Tony",231,"Boy",28
1966,"Timothy",222,"Boy",29
1966,"Brett",221,"Boy",30
1966,"Bruce",221,"Boy",30
1966,"Brent",218,"Boy",32
1966,"Brian",206,"Boy",33
1966,"Murray",199,"Boy",34
1966,"Phillip",198,"Boy",35
1966,"Nigel",189,"Boy",36
1966,"Martin",180,"Boy",37
1966,"Stuart",177,"Boy",38
1966,"Ross",172,"Boy",39
1966,"Matthew",171,"Boy",40
1966,"Alan",171,"Boy",40
1966,"Warren",161,"Boy",42
1966,"Glenn",153,"Boy",43
1966,"Geoffrey",148,"Boy",44
1966,"Thomas",147,"Boy",45
1966,"Colin",145,"Boy",46
1966,"Rodney",143,"Boy",47
1966,"Russell",142,"Boy",48
1966,"Raymond",140,"Boy",49
1966,"Jeffrey",139,"Boy",50
1966,"Graeme",136,"Boy",51
1966,"Graham",136,"Boy",51
1966,"Trevor",134,"Boy",53
1966,"Gavin",134,"Boy",53
1966,"Sean",133,"Boy",55
1966,"Neil",133,"Boy",55
1966,"Jason",133,"Boy",55
1966,"Kenneth",131,"Boy",58
1966,"Allan",127,"Boy",59
1966,"Joseph",126,"Boy",60
1966,"Scott",124,"Boy",61
1966,"Barry",124,"Boy",61
1966,"Patrick",123,"Boy",63
1966,"Nicholas",117,"Boy",64
1966,"Edward",114,"Boy",65
1966,"Antony",111,"Boy",66
1966,"Darryl",108,"Boy",67
1966,"Roger",107,"Boy",68
1966,"Jonathan",106,"Boy",69
1966,"Douglas",103,"Boy",70
1966,"Daniel",103,"Boy",70
1966,"Aaron",99,"Boy",72
1966,"Malcolm",97,"Boy",73
1966,"Kerry",95,"Boy",74
1966,"George",93,"Boy",75
1966,"Derek",91,"Boy",76
1966,"Lance",90,"Boy",77
1966,"Donald",90,"Boy",77
1966,"Darryn",87,"Boy",79
1966,"Darrin",87,"Boy",79
1966,"Ronald",85,"Boy",81
1966,"Adrian",84,"Boy",82
1966,"Carl",84,"Boy",82
1966,"Karl",83,"Boy",84
1966,"Charles",79,"Boy",85
1966,"Hamish",76,"Boy",86
1966,"Bryan",75,"Boy",87
1966,"Keith",74,"Boy",88
1966,"Kelvin",72,"Boy",89
1966,"Brendan",72,"Boy",89
1966,"Brendon",72,"Boy",89
1966,"Todd",71,"Boy",92
1966,"Gordon",70,"Boy",93
1966,"Adam",70,"Boy",93
1966,"Shayne",69,"Boy",95
1966,"Robin",68,"Boy",96
1966,"Glen",68,"Boy",96
1966,"Terry",67,"Boy",98
1966,"Neville",67,"Boy",98
1966,"Garry",66,"Boy",100
1967,"David",1199,"Boy",1
1967,"Michael",1174,"Boy",2
1967,"Andrew",995,"Boy",3
1967,"Paul",981,"Boy",4
1967,"Mark",810,"Boy",5
1967,"John",727,"Boy",6
1967,"Stephen",698,"Boy",7
1967,"Peter",668,"Boy",8
1967,"Robert",581,"Boy",9
1967,"Richard",577,"Boy",10
1967,"Craig",536,"Boy",11
1967,"Christopher",522,"Boy",12
1967,"Dean",471,"Boy",13
1967,"Shane",446,"Boy",14
1967,"Steven",396,"Boy",15
1967,"Grant",387,"Boy",16
1967,"Wayne",377,"Boy",17
1967,"Anthony",375,"Boy",18
1967,"James",373,"Boy",19
1967,"Kevin",314,"Boy",20
1967,"Brett",271,"Boy",21
1967,"Tony",264,"Boy",22
1967,"Gregory",260,"Boy",23
1967,"Ian",257,"Boy",24
1967,"Darren",250,"Boy",25
1967,"Brent",249,"Boy",26
1967,"William",242,"Boy",27
1967,"Jason",237,"Boy",28
1967,"Gary",236,"Boy",29
1967,"Philip",234,"Boy",30
1967,"Simon",212,"Boy",31
1967,"Nigel",210,"Boy",32
1967,"Timothy",200,"Boy",33
1967,"Alan",198,"Boy",34
1967,"Brian",193,"Boy",35
1967,"Bruce",189,"Boy",36
1967,"Matthew",187,"Boy",37
1967,"Stuart",186,"Boy",38
1967,"Martin",186,"Boy",38
1967,"Warren",177,"Boy",40
1967,"Murray",171,"Boy",41
1967,"Rodney",167,"Boy",42
1967,"Glenn",160,"Boy",43
1967,"Graeme",158,"Boy",44
1967,"Patrick",156,"Boy",45
1967,"Sean",154,"Boy",46
1967,"Phillip",152,"Boy",47
1967,"Geoffrey",152,"Boy",47
1967,"Ross",150,"Boy",49
1967,"Neil",145,"Boy",50
1967,"Colin",144,"Boy",51
1967,"Scott",143,"Boy",52
1967,"Thomas",143,"Boy",52
1967,"Graham",133,"Boy",54
1967,"Kenneth",132,"Boy",55
1967,"Gavin",130,"Boy",56
1967,"Jeffrey",129,"Boy",57
1967,"Nicholas",125,"Boy",58
1967,"Russell",119,"Boy",59
1967,"Trevor",119,"Boy",59
1967,"Edward",119,"Boy",59
1967,"Allan",119,"Boy",59
1967,"Raymond",118,"Boy",63
1967,"Kerry",115,"Boy",64
1967,"Adrian",115,"Boy",64
1967,"Barry",115,"Boy",64
1967,"Antony",114,"Boy",67
1967,"Carl",114,"Boy",67
1967,"Roger",110,"Boy",69
1967,"Daniel",108,"Boy",70
1967,"Malcolm",107,"Boy",71
1967,"Jonathan",107,"Boy",71
1967,"Glen",105,"Boy",73
1967,"Karl",101,"Boy",74
1967,"Aaron",101,"Boy",74
1967,"Darryl",99,"Boy",76
1967,"Joseph",98,"Boy",77
1967,"Douglas",98,"Boy",77
1967,"Adam",95,"Boy",79
1967,"George",85,"Boy",80
1967,"Keith",85,"Boy",80
1967,"Todd",81,"Boy",82
1967,"Donald",81,"Boy",82
1967,"Derek",79,"Boy",84
1967,"Bryan",78,"Boy",85
1967,"Shaun",77,"Boy",86
1967,"Hamish",76,"Boy",87
1967,"Charles",74,"Boy",88
1967,"Terry",73,"Boy",89
1967,"Lance",72,"Boy",90
1967,"Kelvin",70,"Boy",91
1967,"Brendan",68,"Boy",92
1967,"Dion",65,"Boy",93
1967,"Brendon",65,"Boy",93
1967,"Darryn",64,"Boy",95
1967,"Gordon",63,"Boy",96
1967,"Daryl",62,"Boy",97
1967,"Leslie",60,"Boy",98
1967,"Alexander",60,"Boy",98
1967,"Samuel",59,"Boy",100
1968,"Michael",1123,"Boy",1
1968,"David",1121,"Boy",2
1968,"Andrew",965,"Boy",3
1968,"Paul",959,"Boy",4
1968,"Mark",841,"Boy",5
1968,"Christopher",706,"Boy",6
1968,"Peter",683,"Boy",7
1968,"John",668,"Boy",8
1968,"Richard",639,"Boy",9
1968,"Stephen",635,"Boy",10
1968,"Robert",608,"Boy",11
1968,"Shane",580,"Boy",12
1968,"Craig",526,"Boy",13
1968,"Wayne",417,"Boy",14
1968,"James",388,"Boy",15
1968,"Dean",382,"Boy",16
1968,"Grant",379,"Boy",17
1968,"Steven",372,"Boy",18
1968,"Jason",346,"Boy",19
1968,"Anthony",329,"Boy",20
1968,"Gregory",313,"Boy",21
1968,"Brent",308,"Boy",22
1968,"Simon",277,"Boy",23
1968,"William",262,"Boy",24
1968,"Ian",262,"Boy",24
1968,"Kevin",248,"Boy",26
1968,"Brett",245,"Boy",27
1968,"Timothy",235,"Boy",28
1968,"Nigel",230,"Boy",29
1968,"Tony",227,"Boy",30
1968,"Philip",227,"Boy",30
1968,"Matthew",220,"Boy",32
1968,"Brian",212,"Boy",33
1968,"Glenn",211,"Boy",34
1968,"Gary",208,"Boy",35
1968,"Scott",207,"Boy",36
1968,"Darren",197,"Boy",37
1968,"Sean",193,"Boy",38
1968,"Phillip",190,"Boy",39
1968,"Nicholas",183,"Boy",40
1968,"Bruce",183,"Boy",40
1968,"Alan",177,"Boy",42
1968,"Stuart",169,"Boy",43
1968,"Martin",167,"Boy",44
1968,"Shaun",166,"Boy",45
1968,"Ross",165,"Boy",46
1968,"Graeme",162,"Boy",47
1968,"Aaron",160,"Boy",48
1968,"Colin",159,"Boy",49
1968,"Murray",158,"Boy",50
1968,"Rodney",155,"Boy",51
1968,"Geoffrey",155,"Boy",51
1968,"Warren",154,"Boy",53
1968,"Gavin",147,"Boy",54
1968,"Patrick",143,"Boy",55
1968,"Allan",131,"Boy",56
1968,"Jeffrey",130,"Boy",57
1968,"Jonathan",129,"Boy",58
1968,"Trevor",128,"Boy",59
1968,"Barry",124,"Boy",60
1968,"Daniel",123,"Boy",61
1968,"Raymond",120,"Boy",62
1968,"Glen",119,"Boy",63
1968,"Thomas",118,"Boy",64
1968,"Joseph",115,"Boy",65
1968,"Brendon",114,"Boy",66
1968,"Adrian",114,"Boy",66
1968,"Kerry",111,"Boy",68
1968,"Neil",110,"Boy",69
1968,"Carl",110,"Boy",69
1968,"Todd",108,"Boy",71
1968,"Roger",107,"Boy",72
1968,"Graham",107,"Boy",72
1968,"Karl",107,"Boy",72
1968,"Antony",107,"Boy",72
1968,"Edward",102,"Boy",76
1968,"Russell",98,"Boy",77
1968,"Kelvin",97,"Boy",78
1968,"Douglas",96,"Boy",79
1968,"Kenneth",94,"Boy",80
1968,"Derek",94,"Boy",80
1968,"Malcolm",89,"Boy",82
1968,"Hamish",85,"Boy",83
1968,"Brendan",82,"Boy",84
1968,"Adam",80,"Boy",85
1968,"Lance",78,"Boy",86
1968,"George",77,"Boy",87
1968,"Blair",75,"Boy",88
1968,"Donald",74,"Boy",89
1968,"Darryl",73,"Boy",90
1968,"Bryan",72,"Boy",91
1968,"Terry",67,"Boy",92
1968,"Justin",67,"Boy",92
1968,"Jeremy",67,"Boy",92
1968,"Daryl",64,"Boy",95
1968,"Robin",62,"Boy",96
1968,"Ronald",61,"Boy",97
1968,"Dion",61,"Boy",97
1968,"Samuel",58,"Boy",99
1968,"Shayne",57,"Boy",100
1969,"David",1056,"Boy",1
1969,"Michael",1049,"Boy",2
1969,"Paul",933,"Boy",3
1969,"Mark",902,"Boy",4
1969,"Andrew",852,"Boy",5
1969,"Jason",721,"Boy",6
1969,"Christopher",662,"Boy",7
1969,"John",654,"Boy",8
1969,"Stephen",653,"Boy",9
1969,"Craig",619,"Boy",10
1969,"Richard",562,"Boy",11
1969,"Peter",560,"Boy",12
1969,"Shane",559,"Boy",13
1969,"Robert",537,"Boy",14
1969,"Steven",418,"Boy",15
1969,"Anthony",382,"Boy",16
1969,"James",368,"Boy",17
1969,"Grant",358,"Boy",18
1969,"Wayne",353,"Boy",19
1969,"Dean",338,"Boy",20
1969,"Simon",318,"Boy",21
1969,"Gregory",313,"Boy",22
1969,"Matthew",302,"Boy",23
1969,"Timothy",269,"Boy",24
1969,"Scott",259,"Boy",25
1969,"Tony",251,"Boy",26
1969,"Nigel",246,"Boy",27
1969,"Darren",244,"Boy",28
1969,"William",238,"Boy",29
1969,"Philip",234,"Boy",30
1969,"Brent",234,"Boy",30
1969,"Brett",221,"Boy",32
1969,"Ian",213,"Boy",33
1969,"Gary",209,"Boy",34
1969,"Glenn",204,"Boy",35
1969,"Kevin",203,"Boy",36
1969,"Brendon",194,"Boy",37
1969,"Nicholas",191,"Boy",38
1969,"Brian",191,"Boy",38
1969,"Phillip",186,"Boy",40
1969,"Jonathan",180,"Boy",41
1969,"Martin",178,"Boy",42
1969,"Daniel",178,"Boy",42
1969,"Bruce",176,"Boy",44
1969,"Aaron",165,"Boy",45
1969,"Warren",159,"Boy",46
1969,"Karl",154,"Boy",47
1969,"Sean",152,"Boy",48
1969,"Alan",146,"Boy",49
1969,"Geoffrey",144,"Boy",50
1969,"Stuart",143,"Boy",51
1969,"Neil",141,"Boy",52
1969,"Colin",138,"Boy",53
1969,"Adrian",135,"Boy",54
1969,"Carl",134,"Boy",55
1969,"Shaun",132,"Boy",56
1969,"Graeme",127,"Boy",57
1969,"Antony",127,"Boy",57
1969,"Murray",126,"Boy",59
1969,"Glen",126,"Boy",59
1969,"Gavin",124,"Boy",61
1969,"Edward",121,"Boy",62
1969,"Thomas",119,"Boy",63
1969,"Ross",116,"Boy",64
1969,"Trevor",116,"Boy",64
1969,"Graham",116,"Boy",64
1969,"Brendan",116,"Boy",64
1969,"Raymond",115,"Boy",68
1969,"Rodney",113,"Boy",69
1969,"Roger",113,"Boy",69
1969,"Barry",113,"Boy",69
1969,"Joseph",112,"Boy",72
1969,"Patrick",110,"Boy",73
1969,"Allan",110,"Boy",73
1969,"Kerry",108,"Boy",75
1969,"Jeffrey",108,"Boy",75
1969,"George",102,"Boy",77
1969,"Dion",100,"Boy",78
1969,"Malcolm",97,"Boy",79
1969,"Hamish",97,"Boy",79
1969,"Justin",96,"Boy",81
1969,"Kenneth",95,"Boy",82
1969,"Blair",95,"Boy",82
1969,"Douglas",93,"Boy",84
1969,"Jeremy",92,"Boy",85
1969,"Darryl",92,"Boy",85
1969,"Adam",88,"Boy",87
1969,"Lee",87,"Boy",88
1969,"Kelvin",86,"Boy",89
1969,"Todd",85,"Boy",90
1969,"Russell",84,"Boy",91
1969,"Charles",83,"Boy",92
1969,"Lance",79,"Boy",93
1969,"Samuel",69,"Boy",94
1969,"Donald",67,"Boy",95
1969,"Derek",66,"Boy",96
1969,"Nathan",61,"Boy",97
1969,"Ronald",59,"Boy",98
